X,Y,Depth_m,Arsenic_kit
257062.7559,2631372.563,13.5,200
254601.9401,2630260.647,21,200
254652.1628,2630321.254,18,200
254617.0949,2630260.028,22.5,200
258454.872,2632197.608,13.5,200
258481.2193,2632221.53,13.5,200
258468.2217,2632214.465,13.5,200
258466.6492,2632242.123,13.5,200
258510.9198,2632303.954,13.5,200
258466.1939,2632353.08,13.5,200
258475.4631,2632345.16,13.5,200
258455.1744,2632359.078,13.5,200
258440.4136,2632366.226,16.5,200
258440.6512,2632396.332,15,200
258420.5783,2632380.665,15,200
259094.9171,2634446.023,13.5,200
259137.9307,2634441.127,13.5,200
259146.4224,2634420.45,13.5,200
259099.9239,2634518.272,13.5,200
259032.251,2634500.759,13.5,200
259092.231,2634517.62,13.5,200
259144.2112,2634500.064,18,200
259171.5755,2634518.08,13.5,200
259193.7371,2634584.991,13.5,200
254526.7599,2630232.998,21,200
254536.6373,2630232.283,21,200
254434.4555,2630200.82,18,200
254334.8941,2630203.921,18,200
254320.6131,2630247.454,18,200
254333.7518,2630243.413,21,200
254296.5623,2630164.048,19.5,200
254275.8224,2630145.843,21,200
254283.7975,2630151.354,13.5,200
254274.3531,2630158.48,18,200
254250.3821,2630136.781,18,200
254234.9175,2630120.595,16.5,200
254054.6382,2630099.935,21,200
254076.823,2630173.48,19.5,200
254021.3743,2630248.261,18,200
253988.5479,2630270.887,21,200
254034.7838,2630048.315,19.5,200
254001.3632,2630048.539,18,200
254004.808,2630094.335,18,200
254031.2958,2630073.414,18,200
253998.5183,2630068.268,18,200
253985.9223,2630057.43,15,200
259792.7247,2633864.106,12,200
259790.8464,2633903.86,13.5,200
259792.7278,2633904.432,12,200
259767.9916,2633900.581,12,200
259753.2134,2633933.853,12,200
259830.731,2633952.264,13.5,200
259719.5042,2635026.542,10.5,200
259295.343,2634659.393,13.5,200
259277.4055,2634676.818,13.5,200
259272.347,2634717.358,18,200
259220.7747,2634512.655,10.5,200
259227.2962,2634434.223,13.5,200
259183.3601,2634438.094,9,200
259184.2656,2634421.148,13.5,200
259175.5351,2634417.764,13.5,200
259197.0497,2634392.951,13.5,200
258933.1144,2633529.995,13.5,200
258970.5669,2633531.219,13.5,200
258962.1622,2633503.311,13.5,200
258982.8975,2633520.371,13.5,200
258986.5041,2633499.896,13.5,200
259044.8776,2633500.623,13.5,200
259007.4864,2633481.547,13.5,200
259033.7682,2633490.898,13.5,200
259032.0126,2633485.03,13.5,200
259041.2621,2633506.739,13.5,200
259059.9098,2633491.892,13.5,200
259096.5417,2633471.026,13.5,200
259109.1151,2633434.224,13.5,200
259119.8794,2633422.193,13.5,200
258218.0859,2631912.038,19.5,200
258234.4899,2631889.697,18,200
258224.4282,2631859.41,13.5,200
258236.6913,2631854.162,13.5,200
258215.1608,2631856.714,18,200
258197.5081,2631741.461,18,200
258210.4665,2631754.814,13.5,200
258155.2539,2631747.256,13.5,200
258520.7204,2632207.022,13.5,200
257982.8027,2631024.79,15,200
257921.6678,2631070.617,18,200
257936.1698,2631007.552,18,200
257919.917,2631065.63,18,200
253965.4332,2630107.868,19.5,200
253952.0086,2630043.275,21,200
253935.3555,2629984.83,13.5,200
253869.6231,2629960.526,21,200
253864.1419,2629970.047,21,200
253897.8446,2630013.062,18,200
254400.2296,2630522.985,18,200
254407.5797,2630400.445,18,200
253845.7559,2630062.662,21,200
253814.3826,2630095.852,18,200
253809.4157,2630097.822,18,200
253756.7151,2630137.133,19.5,200
253754.8047,2630084.578,21,200
253762.9429,2630145.442,18,200
253761.5968,2630145.688,18,200
253757.3766,2630159.905,22.5,200
253723.0186,2630330.245,13.5,200
253722.9838,2630324.663,13.5,200
253716.6819,2630345.697,13.5,200
253703.4001,2630352.341,13.5,200
253704.8378,2630337.873,15,200
253700.7193,2630329.398,13.5,200
253690.4037,2630312.985,13.5,200
253672.5884,2630339.583,13.5,200
253677.0468,2630363.962,13.5,200
253652.6524,2630376.164,13.5,200
253713.1739,2630377.14,13.5,200
253756.6476,2630378.955,13.5,200
253814.2415,2630354.579,22.5,200
253734.7401,2630364.504,13.5,200
253728.1857,2630424.485,25.5,200
259072.8604,2633392.058,13.5,200
259042.9627,2633362.074,13.5,200
259057.6759,2633466.008,13.5,200
259013.1926,2633429.023,13.5,200
259004.4762,2633453.687,13.5,200
259032.7955,2633468.931,13.5,200
259040.8283,2633475.075,13.5,200
259544.7831,2634801.176,13.5,200
259594.5901,2634764.498,22.5,200
259703.3236,2634726.115,13.5,200
259670.6567,2634665.592,22.5,200
259614.0701,2634579.824,13.5,200
259715.2727,2634596.196,13.5,200
259727.3014,2634625.856,18,200
257985.8352,2630966.878,18,200
257883.0227,2631330.659,18,200
257860.5648,2631322.805,18,200
257868.2705,2631294.423,18,200
257849.9246,2631314.206,18,200
257867.4502,2631278.119,18,200
257827.3705,2631314.862,18,200
257781.2669,2631294.542,18,200
257741.2303,2631309.839,13.5,200
257740.0134,2631307.621,18,200
257716.1222,2631291.211,18,200
257702.1196,2631276.816,18,200
257729.4825,2631254.44,18,200
257771.6426,2631267.982,13.5,200
257752.4431,2631246.44,18,200
257816.2309,2631185.476,18,200
257734.0482,2631260.669,13.5,200
257672.3912,2631279.84,18,200
257706.9363,2631265.814,16.5,200
257690.463,2631275.433,13.5,200
253742.8996,2630419.536,13.5,200
253762.8372,2630401.633,19.5,200
253764.7586,2630444.279,18,200
253752.133,2630407.583,13.5,200
253842.2421,2630449.88,18,200
253790.7465,2630451.36,13.5,200
253800.0741,2630460.48,22.5,200
253745.5897,2630526.988,18,200
253792.6048,2630513.929,13.5,200
253793.7034,2630578.537,13.5,200
253845.7091,2630552.258,27,200
253820.1281,2630556.502,18,200
254039.6371,2630515.703,18,200
254037.948,2630518.453,13.5,200
254068.2652,2630537.387,18,200
254020.9402,2630538.748,18,200
254063.0417,2630571.079,18,200
254078.8508,2630541.09,18,200
253955.4383,2630513.808,13.5,200
253921.6371,2630537.844,18,200
253925.9498,2630577.319,18,200
253922.6785,2630586.523,13.5,200
253872.8008,2630604.192,18,200
253938.2905,2630598.304,18,200
253929.7121,2630630.196,18,200
253995.0879,2630618.627,13.5,200
261383.1722,2632603.317,13.5,200
258791.8253,2634811.782,13.5,200
258036.0368,2631413.889,13.5,200
257938.4496,2632009.627,16.5,200
257837.3064,2632002.153,18,200
257867.257,2631942.48,13.5,200
257985.4968,2632030.852,8.4,200
253900.6967,2630592.813,13.5,200
253901.7959,2630607.2,16.5,200
253900.3142,2630655.81,18,200
253906.5196,2630681.414,18,200
253913.1301,2630673.072,18,200
253918.8834,2630693.195,12,200
253869.8676,2630677.561,13.5,200
253874.316,2630677.736,13.5,200
253803.0252,2630649.161,12,200
253803.6779,2630657.379,13.5,200
253883.5501,2630602.466,18,200
253825.2552,2630714.281,18,200
253829.7734,2630715.561,18,200
253932.8798,2630702.932,18,200
253948.5913,2630727.594,18,200
253985.9116,2630701.408,22.5,200
253999.3752,2630685.307,18,200
254021.0089,2630722.472,18,200
254021.7881,2630737.597,18,200
253940.8677,2630765.555,18,200
253926.4143,2630776.212,18,200
253942.5561,2630783.415,22.5,200
253948.0643,2630799.204,18,200
253987.2949,2630809.468,13.5,200
254021.1793,2630835.085,13.5,200
254066.4504,2630816.548,13.5,200
254075.0455,2630933.569,18,200
254022.0481,2630983.881,18,200
254108.1943,2631016.05,18,200
254220.7927,2631032.481,18,200
254195.2886,2631038.2,18,200
258016.447,2632154.093,15,200
258011.209,2632121.487,21,200
258022.901,2632128.629,13.5,200
258015.8643,2632109.01,18,200
258041.2081,2632115.302,22.5,200
258038.7475,2632108.712,18,200
258061.1522,2632111.941,13.5,200
258031.708,2632093.56,15,200
258065.2934,2632141.35,13.5,200
259993.6248,2634258.607,9,200
260083.4841,2634267.088,9,200
260120.8002,2634181.149,13.5,200
260062.7844,2634125.601,9,200
260105.3993,2634051.762,13.5,200
260077.6586,2634038.926,9,200
260091.5056,2634013.211,13.5,200
260105.5547,2633999.681,13.5,200
260091.955,2633978.854,13.5,200
260038.951,2633856.74,9,200
260030.9887,2633807.01,13.5,200
260009.639,2633810.688,18,200
259945.6267,2633823.94,13.5,200
259947.0506,2633848.293,13.5,200
259920.137,2633885.306,9,200
259948.7135,2633887.047,9,200
259943.898,2633719.811,9,200
259936.8627,2633664.526,13.5,200
259821.4548,2633714.088,9,200
256470.6782,2633446.574,18,200
254423.0149,2630968.047,18,200
254172.0038,2630719.661,21.6,200
254520.9258,2630968.602,18,200
254503.8383,2630983.297,18,200
254557.8725,2630982.381,18,200
254615.9659,2630980.288,18,200
254528.3254,2630983.99,21,200
254536.4627,2630982.744,19.5,200
254555.1896,2631004.588,18,200
254487.7841,2631058.919,18,200
254452.125,2631000.795,18,200
254377.3765,2631043.063,24,200
254392.9792,2630940.854,13.5,200
254333.73,2630995.047,18,200
254490.9078,2631182.973,22.5,200
254490.8376,2631118.705,13.5,200
254608.3621,2631133.333,22.5,200
258051.9495,2632401.721,13.5,200
257961.2428,2632221.516,13.5,200
257803.8466,2632199.772,18,200
257796.4692,2632124.547,12,200
257762.9028,2632129.541,18,200
257744.0162,2632158.667,13.5,200
257750.0585,2632154.134,13.5,200
257739.9015,2632156.52,21,200
257738.27,2632119.981,21,200
257718.1971,2632139.154,13.5,200
257692.6005,2632132.934,21,200
258040.7728,2632465.068,13.5,200
259748.7175,2633488.364,13.5,200
259717.7623,2633481.087,13.5,200
259605.4778,2633533.133,13.5,200
259816.1863,2633277.223,13.5,200
259903.2967,2633480.012,9,200
259984.9225,2633440.01,9,200
260007.9695,2633447.588,9,200
259979.6821,2633494.458,13.5,200
258264.8375,2632546.366,18,200
258231.7655,2632612.555,24,200
257989.7009,2632593.346,13.5,200
257944.7269,2632617.801,13.5,200
257974.6441,2632708.45,24,200
257973.9759,2632706.845,25.5,200
257973.0123,2632707.456,25.5,200
257820.1084,2632578.547,22.5,200
254723.7815,2631144.294,21,200
254465.5169,2631205.217,19.5,200
254502.9165,2631256.316,13.5,200
254635.5651,2631336.265,21,200
256596.6489,2633277.199,27,200
260355.5866,2634115.235,9,200
260301.7292,2634260.391,9,200
260382.7563,2634283.475,13.5,200
257735.6902,2632570.264,18,200
257662.9981,2632544.631,13.5,200
257677.0923,2632546.234,13.5,200
257614.3265,2632443.801,18,200
257539.1283,2632539.991,15,200
257517.0824,2632565.261,15,200
257545.8139,2632547.755,15,200
257552.1082,2632529.129,15,200
257539.3519,2632509.951,13.5,200
257449.4966,2632538.372,13.5,200
257418.6592,2632538.834,15,200
257395.5061,2632509.251,15,200
257254.2835,2632408.693,15,200
257296.7111,2632402.649,15,200
257240.8535,2632372.91,18,200
257210.9311,2632318.901,18,200
257220.802,2632297.467,27,200
254672.4285,2631335.083,18,200
254683.7559,2631342.229,22.5,200
254639.2902,2631344.199,18,200
254642.1402,2631336.358,22.5,200
254767.6516,2631372.534,22.5,200
254772.7246,2631360.653,18,200
254785.4216,2631345.772,12,200
254773.3582,2631315.289,18,200
254800.0307,2631313.491,10.5,200
254417.724,2630654.316,18,200
254823.0836,2631185.29,18,200
254821.0346,2631229.888,18,200
256977.5787,2632466.761,16.5,200
257013.5736,2632345.889,16.5,200
256939.3068,2632264.318,13.5,200
256964.2015,2632272.807,13.5,200
256932.8414,2632286.986,13.5,200
256950.0934,2632319.269,16.5,200
256884.7954,2632345.787,13.5,200
256874.4221,2632342.877,16.5,200
256867.9666,2632353.444,21,200
256952.8669,2632225.416,18,200
254700.015,2631314.59,18,200
254698.7283,2631316.349,18,200
254677.3366,2631314.985,13.5,200
254637.401,2631282.197,18,200
255068.2239,2631289.836,24,200
254979.9594,2631380.168,18,200
254889.6562,2631361.133,18,200
254861.1785,2631363.334,13.5,200
256929.885,2628992.62,18,200
257131.3427,2628925.454,18,200
257151.3115,2628954.458,18,200
257181.8235,2628923.902,18,200
257238.8237,2628926.188,19.5,200
257196.057,2628951.925,18,200
257232.2937,2628970.172,21,200
257218.2157,2628987.646,19.5,200
257263.3539,2628989.685,22.5,200
256838.0753,2632206.299,13.5,200
256736.1452,2632180.956,18,200
256736.1347,2632181.365,30,200
256763.6278,2632276.288,13.5,200
256793.4925,2632284.527,16.5,200
256795.032,2632318.67,13.5,200
256826.6885,2632337.363,13.5,200
256672.0819,2632246.843,13.5,200
256669.5072,2632159.833,13.5,200
256568.0367,2632032.867,18,200
257175.4204,2628977.46,24,200
257101.6508,2629055.914,22.5,200
257194.289,2629045.381,18,200
257211.6604,2629071.93,19.5,200
257196.3029,2629086.983,13.5,200
257196.2663,2629090.95,13.5,200
257206.1147,2629102.701,22.5,200
257211.8258,2629099.633,22.5,200
257200.682,2629124.878,18,200
257194.9275,2629119.207,18,200
257192.918,2629129.355,19.5,200
257198.8215,2629116.41,22.5,200
257213.1379,2629169.288,16.5,200
257193.4958,2629146.49,16.5,200
257236.1759,2629168.697,22.5,200
257186.4416,2629177.007,16.5,200
257189.1573,2629185.023,24,200
257189.4304,2629196.21,28.5,200
257175.5756,2629198.922,22.5,200
257192.8723,2629186.818,22.5,200
257177.3766,2629185.527,22.5,200
257197.2818,2629211.738,21,200
257190.9763,2629218.038,21,200
257164.1487,2629206.72,18,200
257182.3655,2629228.158,22.5,200
257184.2619,2629230.614,18,200
257190.7809,2629234.982,18,200
257182.7216,2629243.745,21,200
257163.7021,2629230.096,9,200
257158.3662,2629226.944,12,200
257198.8494,2629282.818,19.5,200
257135.9568,2629286.445,19.5,200
257153.4678,2629285.065,18,200
257228.4148,2629145.291,28.5,200
257223.0224,2629126.045,16.5,200
257244.5129,2629121.357,18,200
257255.4893,2629109.61,18,200
257264.8898,2629094.146,18,200
257254.2132,2629091.641,18,200
257256.0232,2629075.673,18,200
257260.6406,2629074.713,22.5,200
257261.4483,2629061.195,18,200
257264.1965,2629062.44,18,200
257237.0529,2629050.116,21,200
257231.8612,2629039.809,21,200
257236.6282,2629060.496,18,200
257223.6412,2629013.969,24,200
256112.1692,2631921.528,27,200
255998.5082,2631803.4,18,200
255396.2918,2631650.397,13.5,200
255260.9621,2631571.184,24,200
257189.7971,2628958.95,24,200
258389.8529,2630216.133,19.5,200
258389.8828,2630209.734,18,200
258502.816,2630101.832,12,200
258734.8915,2630094.751,13.5,200
258737.3118,2630113.313,12,200
258760.5607,2630101.911,18,200
256076.8438,2631724.294,21,200
256153.1602,2631677.395,13.5,200
256243.5429,2631742.048,18,200
258452.4557,2630029.383,19.5,200
258455.0371,2630018.566,13.5,200
258373.5506,2629996.242,18,200
258326.6448,2629941.345,13.5,200
258392.7643,2629934.121,18,200
258352.7753,2629898.743,18,200
258268.3576,2629821.708,13.5,200
258258.0838,2629875.553,16.5,200
258171.3991,2629741.642,13.5,200
258087.513,2629774.835,13.5,200
258074.0319,2629743.11,13.5,200
259434.6748,2632902.588,24,200
259425.2633,2632906.617,25.5,200
259441.6797,2632878.249,18,200
259431.5249,2632877.127,27,200
259404.5649,2632909.255,21,200
259336.5177,2632875.289,24,200
259323.511,2632868.716,27,200
259175.1025,2632882.629,18,200
258028.0319,2629709.282,18,200
257940.4712,2629792.699,13.5,200
257915.9084,2629849.235,22.5,200
257984.7183,2629774.295,22.5,200
257973.9574,2629777.447,18,200
258040.9683,2629825.608,13.5,200
258076.3361,2629830.385,13.5,200
258098.9303,2629850.431,16.5,200
258114.4343,2629841.526,21,200
258095.7454,2629798.409,18,200
258146.2391,2629849.501,13.5,200
258129.8142,2629858.534,16.5,200
258125.4405,2629860.27,13.5,200
258275.9904,2629921.024,13.5,200
258272.7905,2629933.142,13.5,200
258149.4739,2630038.089,24,200
258098.6445,2630042.087,13.5,200
259061.7115,2632747.358,18,200
259045.5124,2632748.156,21,200
259137.0253,2632749.01,21,200
259062.5052,2632858.619,24,200
259456.3079,2632958.241,19.5,200
259460.4632,2632954.763,22.5,200
259447.0991,2633009.337,13.5,200
259421.4682,2633026.277,13.5,200
259408.2378,2633024.695,15,200
259404.0009,2633064.395,18,200
259405.7642,2632961.803,13.5,200
259198.1068,2632902.985,18,200
259188.8659,2632932.627,18,200
259173.2447,2632948.648,18,200
259127.1067,2632964.268,18,200
259118.7576,2632992.046,21,200
259140.0331,2632978.392,24,200
259186.1865,2633016.056,18,200
259144.7056,2633001.877,24,200
259144.0311,2633012.681,18,200
259131.3672,2633011.266,24,200
259125.0603,2632998.925,18,200
259111.6889,2633017.658,18,200
258021.6282,2630087.323,19.5,200
258185.0581,2630137.338,21,200
258183.5383,2630126.691,18,200
258274.2363,2630210.771,13.5,200
257806.9549,2632012.82,13.5,200
257257.5941,2631924.347,13.5,200
257369.1146,2631767.204,13.5,200
257267.1848,2631698.689,16.5,200
257264.1791,2631700.355,13.5,200
257243.5578,2631702.587,13.5,200
259034.6183,2633019.723,13.5,200
258931.6617,2633065.972,13.5,200
258915.3949,2633025.796,13.5,200
258937.5846,2633026.02,13.5,200
258968.7518,2632994.647,13.5,200
258970.767,2632973.996,13.5,200
258998.7623,2632963.061,18,200
259014.2799,2632953.199,13.5,200
259009.0464,2632993.484,13.5,200
258907.4927,2633065,21,200
258900.7254,2633059.922,21,200
258833.8928,2633044.55,13.5,200
258857.3926,2633047.455,10.5,200
258798.0935,2632931.41,13.5,200
258696.4076,2632923.225,13.5,200
258799.1519,2632995.924,13.5,200
258807.975,2633142.689,13.5,200
258782.738,2633157.031,13.5,200
258789.892,2633167.323,13.5,200
258722.5965,2633083.232,18,200
258704.1337,2633088.703,13.5,200
258701.2952,2633052.771,13.5,200
258678.5026,2632992.335,15,200
258631.9324,2633013.805,18,200
258574.6568,2632925.405,18,200
258683.0316,2633127.571,13.5,200
258673.6478,2633120.892,13.5,200
258680.5478,2633148.715,18,200
258708.7615,2633240.071,10.5,200
258670.6282,2633232.386,12,200
258591.4901,2633237.041,13.5,200
258638.4235,2633270.677,18,200
258640.0192,2633126.608,12,200
258612.2509,2633117.811,13.5,200
258642.8614,2633105.924,13.5,200
258512.1276,2633045.47,18,200
258487.2751,2633097.738,18,200
258487.1742,2633090.653,18,200
258187.271,2633145.251,22.5,200
258146.0325,2633134.404,15,200
258146.8896,2633108.468,13.5,200
258139.6875,2633086.178,12,200
258140.5906,2633106.958,18,200
258146.5173,2633045.347,13.5,200
258171.4223,2633064.768,13.5,200
258176.3917,2633056.336,18,200
258175.8443,2633027.684,13.5,200
258161.9496,2633033.404,13.5,200
258116.759,2633031.541,9,200
258115.1474,2633076.26,18,200
258082.0802,2633070.554,13.5,200
258032.0172,2633061.453,15,200
258052.1132,2633057.077,13.5,200
258061.2876,2633031.763,13.5,200
258077.5598,2633030.72,18,200
258068.5022,2633000.166,13.5,200
258095.5873,2633039.585,13.5,200
258045.3073,2633054.339,13.5,200
257142.5661,2631585.156,13.5,200
257145.7699,2631585.019,13.5,200
257164.4558,2631617.724,18,200
257206.2055,2631639.89,13.5,200
257259.712,2631638.908,13.5,200
257275.8753,2631620.573,13.5,200
257304.4644,2631643.424,13.5,200
257364.3555,2631674.509,10.5,200
257380.6111,2631676.457,13.5,200
257161.81,2632082.518,13.5,200
257193.2841,2631988.981,15,200
257174.7556,2632042.558,13.5,200
257134.6063,2631991.443,13.5,200
257087.8168,2631986.219,13.5,200
257119.8074,2631957.615,13.5,200
257089.5125,2631948.734,10.5,200
256856.3894,2632099.878,13.5,200
256852.7172,2632054.773,13.5,200
256774.4061,2632055.114,13.5,200
256476.829,2631942.378,18,200
256452.31,2631956.75,18,200
258106.6679,2632988.262,18,200
258123.9787,2632971.645,21,200
258152.8919,2632977.83,13.5,200
258212.9378,2632907.169,13.5,200
258277.1275,2632758.124,10.5,200
258222.7441,2632739.613,18,200
258212.6561,2632735.369,13.5,200
258225.8595,2632731.703,13.5,200
258183.3152,2632693.926,13.5,200
258116.4545,2632800.218,15,200
258092.0314,2632796.289,15,200
258073.3807,2632769.137,15,200
258086.3447,2632715.368,18,200
258137.2613,2632683.421,10.5,200
258059.3525,2632660.074,15,200
258054.5801,2632669.563,10.5,200
257641.5852,2632630.705,13.5,200
257642.7544,2632680.05,18,200
257597.1378,2632645.725,13.5,200
257598.747,2632693.809,15,200
257425.5722,2632550.485,13.5,200
255299.6486,2631754.717,18,200
258019.4867,2633424.041,24,200
258919.7886,2630497.864,18,200
258998.6516,2630477.382,13.5,200
259018.1977,2630483.354,18,200
257511.2231,2632660.326,18,200
257528.7928,2632657.097,9,200
257547.7664,2632674.964,18,200
257541.7403,2632696.872,13.5,200
257559.4407,2632723.408,16.5,200
257481.6442,2632726.654,13.5,200
257460.5152,2632690.915,9,200
257377.0085,2632717.086,18,200
257413.222,2632741.611,22.5,200
257357.3737,2632797.921,18,200
257351.7145,2632795.787,18,200
257364.4156,2632796.355,18,200
257403.0953,2632815.572,18,200
257332.2287,2632755.053,18,200
257290.6079,2632734.241,18,200
257277.4126,2632720.577,18,200
257278.8453,2632750.905,13.5,200
257340.6283,2632904.259,13.5,200
257252.3451,2632778.108,18,200
257209.607,2632740.123,13.5,200
257232.6295,2632675.819,18,200
257204.3162,2632660.671,10.5,200
257193.847,2632681.067,21,200
257189.4785,2632712.579,18,200
257188.8043,2632716.212,18,200
257206.6575,2632712.078,13.5,200
257148.0629,2632668.358,13.5,200
257138.3472,2632652.733,18,200
257134.7727,2632644.982,18,200
257160.2071,2632630.15,13.5,200
257173.4046,2632622.071,21,200
258963.2468,2630455.858,18,200
259245.4366,2630493.264,18,200
259240.6782,2630511.416,27,200
258810.0339,2630288.009,13.5,200
258789.174,2630322.757,13.5,200
258702.3132,2630345.52,18,200
258719.1841,2630409.491,19.5,200
258743.6509,2630419.439,18,200
258853.1219,2630443.908,21,200
257277.1231,2633282.88,18,200
257273.6362,2633273.233,16.5,200
257288.4777,2633260.288,13.5,200
257280.2245,2633228.366,18,200
257283.3315,2633445.581,18,200
257291.3296,2633447.536,15,200
257285.9512,2633446.874,18,200
257288.1677,2633442.974,18,200
257289.2824,2633446.215,13.5,200
257912.1685,2633250.829,18,200
257913.1229,2633248.091,18,200
257154.0307,2632558.515,13.5,200
256995.0009,2632490.375,18,200
257220.5558,2633142.461,13.5,200
257223.1255,2633152.439,18,200
257274.1394,2633151.936,13.5,200
257291.789,2633158.671,13.5,200
257382.3068,2633075.225,13.5,200
257282.0633,2633270.677,18,200
257281.0477,2633278.942,13.5,200
259629.852,2634944.996,15,300
262323.135,2632515.967,19.5,300
262290.4245,2632573.014,18,300
262307.4987,2632557.221,13.5,300
262310.9934,2632645.806,13.5,300
262342.6296,2632647.503,15,300
262366.4203,2632668.165,13.5,300
262394.3243,2632753.025,12,300
262529.6429,2632673.24,13.5,300
256761.3967,2629084.74,18,300
256777.841,2629092.22,21,300
256753.7199,2629052.735,18,300
256660.453,2629086.435,18,300
256612.1061,2629122.705,24,300
256618.8752,2629161.374,18,300
256584.8778,2629201.836,24,300
256513.9366,2629289.457,19.5,300
256504.2803,2629321.754,18,300
256408.101,2629303.425,18,300
256388.6537,2629299.32,18,300
256329.5106,2629239.371,18,300
256314.3198,2629367.055,21,300
256597.2104,2629268.113,19.5,300
256638.7171,2629249.686,21,300
256596.7903,2629364.522,27,300
256570.7271,2629391.554,30,300
256481.4436,2629358.704,18,300
256416.6725,2629388.603,24,300
256883.3704,2629242.255,12,300
256546.9201,2629856.236,18,300
256512.6874,2629943.241,18,300
256699.329,2630004.373,24,300
256446.3506,2630061.812,18,300
256433.1843,2630006.63,18,300
256439.0223,2629989.911,18,300
256330.7669,2630041.595,13.5,300
256288.424,2630010.173,15,300
256200.9274,2630022.726,21,300
256106.2566,2630033.185,10.5,300
256446.4275,2629399.183,30,300
256518.1783,2629238.415,27,300
256810.7079,2629045.13,13.5,300
256883.9384,2629093.764,16.5,300
257114.2725,2629387.971,13.5,300
260592.9522,2634187.727,18,300
260576.8827,2634202.397,18,300
260649.7473,2634108.115,18,300
260717.2793,2633383.444,13.5,300
260715.4311,2633456.605,18,300
260772.2852,2633380.318,18,300
260766.0044,2633370.449,13.5,300
260791.1939,2633352.304,13.5,300
260789.9181,2633336.812,12,300
260722.3392,2633381.144,16.5,300
260766.0227,2633371.557,13.5,300
260795.3444,2633356.667,13.5,300
260732.3377,2633430.841,18,300
260450.5999,2633903.1,13.5,300
258554.4659,2633490.307,13.5,300
258718.7331,2633680.368,9,300
258668.3156,2633897.281,9,300
258495.3202,2633733.96,19.5,300
262780.0704,2632773.286,9.6,300
261419.4724,2633118.102,15,300
261396.7184,2633098.532,13.5,300
261461.257,2632993.312,16.5,300
261361.9252,2632967.25,21.6,300
261367.4139,2633114.528,19.5,300
261368.5246,2633120.05,27,300
261338.7998,2633110.568,18,300
261741.7832,2633249.077,15,300
261313.1479,2633038.969,19.5,300
257927.6693,2630762.758,18,300
257812.7244,2630780.193,16.5,300
257683.3951,2630730.278,13.5,300
257586.4287,2630542.422,13.5,300
257685.2114,2630534.12,18,300
257680.0027,2630649.446,27,300
261537.6986,2633177.094,13.5,300
257492.5238,2630720.177,13.5,300
257538.0858,2630639.633,21,300
257476.5251,2630617.394,10.5,300
257535.7307,2630559.892,13.5,300
257530.6516,2630561.085,18,300
257515.788,2630769.65,18,300
257543.8713,2630802.422,18,300
257445.2006,2630756.427,27,300
257412.4477,2630810.163,18,300
258078.4283,2630691.538,13.5,300
258278.4318,2633811.824,13.5,300
260828.9803,2633171.068,13.5,300
261228.458,2633343.97,18,300
261211.9297,2633330.946,18,300
261207.9439,2633336.552,13.5,300
261151.1921,2633357.434,18,300
256996.9714,2629630.389,10.5,300
256958.9731,2629736.293,18,300
261667.6051,2633140.604,24,300
260582.4363,2633059.91,9,300
257174.9317,2633307.303,13.5,300
260610.2809,2633017.344,14.4,300
260770.2793,2633012.48,13.5,300
260742.116,2632974.165,30,300
258625.6732,2635068.107,12,300
257009.182,2629932.687,18,300
256990.9784,2629941.857,18,300
256894.9187,2629991.116,19.5,300
261420.3051,2633044.957,21,300
261182.1833,2632579.078,18,300
261182.9467,2632563.553,13.5,300
261195.1425,2632561.136,13.5,300
257058.9867,2633021.152,13.5,300
257062.5099,2633048.794,12,300
260779.4101,2632948.063,22.5,300
256286.9272,2633191.487,27,300
257088.2581,2630269.321,21,300
259109.9466,2631089.859,19.5,300
259120.9397,2631076.38,13.5,300
259132.4673,2631095.025,10.5,300
259124.1272,2631084.083,9,300
259138.8906,2630990.761,13.5,300
256850.8379,2632830.736,13.5,300
256970.0625,2632765.573,18,300
256912.9219,2632763.208,12,300
256908.6396,2632751.092,9,300
256921.7053,2632739.791,13.5,300
256839.2244,2632685.774,13.5,300
260691.7081,2632762.254,18,300
260672.7,2632722.679,18,300
260774.2885,2632884.989,22.5,300
260795.7312,2632886.851,18,300
260800.1017,2632904.507,13.5,300
257261.8225,2630280.816,13.5,300
257255.0439,2630484.814,13.5,300
260530.1518,2631933.894,13.5,300
260815.0676,2632761.322,18,300
260749.8476,2632763.508,22.5,300
260622.4076,2632579.465,18,300
260571.8171,2632541.521,22.5,300
260575.9313,2632543.669,18,300
260781.0315,2632614.515,12,300
260709.7497,2632620.126,9,300
260590.7563,2632453.672,13.5,300
255629.8808,2630208.535,24,300
255587.0405,2630208.15,21,300
255595.5896,2630231.275,13.5,300
259211.9312,2631090.379,13.5,300
260143.213,2632534.959,18,300
260111.6103,2632511.921,14.4,300
255563.0883,2630196.485,22.5,300
255569.6856,2630239.441,21,300
255340.9819,2630307.036,27,300
255260.6656,2630301.158,22.5,300
255243.3299,2630386.157,21,300
260066.4387,2632478.287,13.5,300
260041.8649,2632459.098,13.5,300
260060.1198,2632554.392,18,300
260075.3254,2632714.713,13.5,300
259960.4358,2632806.949,9,300
259936.6556,2632825.789,9,300
254784.4158,2630282.038,18,300
254747.7185,2630326.963,21,300
254748.479,2630276.48,12,300
254737.4625,2630300.805,21,300
258991.1335,2630950.024,13.5,300
259458.6505,2633069.31,19.5,300
