X,Y,Depth_m,Arsenic_lab
253890.7347,2630569.639,18,323
254072.2374,2630549.934,18,131
254081.9005,2630518.411,18,85
254003.7331,2630521.622,18,105
254025.9815,2630528.558,18,84
253911.0315,2630563.753,15,211
253906.6568,2630606.379,18,136
253926.2858,2630663.223,9,22
253896.2024,2630693.32,18,75
253807.8707,2630698.479,20,125
253952.0177,2630779.135,18,134
253999.1292,2630748.859,17,105
253940.9753,2630729.459,18,140
253861.2782,2630636.625,23,103
253800.0116,2630632.126,16,115
253820.4966,2630637.319,18,89
253828.1113,2630587.325,14,107
253833.1148,2630581.699,14,109
253836.6375,2630590.947,18,204
253903.1651,2630502.942,14,63
253854.5799,2630542.551,18,109
253774.6793,2630545.793,18,15
253764.7042,2630558.928,18,96
253826.6046,2630498.703,14,74
254115.3811,2630490.14,18,238
253760.46,2630507.252,16,69
253864.2745,2630512.911,18,191
253829.8128,2630489.451,16,186
253732.9554,2630491.098,16,198
253802.4042,2630574.908,16,92
253771.8858,2630477.471,14,98
253765.9724,2630429.591,14,84
253785.1332,2630458.852,14,74
255393.2281,2630368.77,14,96
253740.7339,2630348.797,14,212
253753.0318,2630472.251,14,31
253830.6108,2630332.421,14,131
253723.8092,2630349.085,18,317
253765.9144,2630228.251,18,161
255363.5645,2630321.291,18,280
253731.0849,2630177.206,18,127
253797.4193,2630179.735,21,87
253744.1485,2629949.825,21,223
253710.9119,2630190.403,21,193
253805.3873,2630048.512,18,112
253774.6034,2630139.456,18,108
253808.5251,2630137.107,18,111
253827.5044,2630053.677,18,170
253860.4521,2630090.016,18,221
253838.0836,2629974.047,18,83
253778.5712,2630072.903,18,136
253929.3987,2630048.178,12,142
253988.0877,2630098.929,18,39
253959.8604,2630136.308,16,54
253898.1531,2630105.997,15,228
253889.3453,2629989.797,14,208
253845.2594,2629994.203,21,87
253856.5858,2629964.535,14,91
253946.9997,2629979.62,14,145
253921.0622,2630055.744,14,161
253973.3982,2630032.693,18,338
253988.5358,2630023.238,18,349
254032.0473,2630087.101,18,204
253958.607,2630062.53,22,272
254089.6693,2630075.042,18,143
254026.7933,2630077.993,23,186
254036.3607,2630040.82,18,238
254056.6282,2630033.163,18,209
254052.7832,2630107.027,18,166
254089.1587,2630147.076,24,151
254091.9349,2630106.362,18,512
254098.2259,2630080.437,18,154
254130.9847,2630105.699,18,441
254142.9457,2630107.38,23,337
254178.6309,2630106.774,23,193
254182.9676,2630163.989,23,400
254230.1117,2630135.486,23,203
254278.1238,2630164.147,18,119
254303.8649,2630178.559,18,233
254334.4821,2630179.812,18,275
254338.4504,2630209.331,18,114
254318.8427,2630255.871,18,331
254353.8698,2630216.494,18,104
253703.3538,2630345.665,18,258
254399.3107,2630189.794,14,299
254412.3907,2630263.481,18,256
254433.5441,2630205.834,18,111
254577.38,2630268.108,18,218
254588.588,2630225.368,18,178
254619.4565,2630241.466,23,147
254607.7791,2630256.512,18,219
254603.4622,2630302.682,18,148
254576.6474,2630327.182,23,248
254590.591,2630343.567,23,150
254604.307,2630352.532,18,176
254627.813,2630337.396,18,160
254653.0204,2630320.347,14,279
254613.7216,2630306.276,18,262
254599.0033,2630238.156,23,143
254605.0397,2630293.458,18,117
254621.4013,2630259.938,16,204
254645.4148,2630268.729,14,211
254634.8757,2630248.629,23,335
254638.1464,2630243.033,23,235
254669.2963,2630275.748,23,326
254662.653,2630286.942,24,357
254681.1314,2630270.007,14,319
254750.8613,2630274.367,18,369
254756.3024,2630294.552,14,299
254729.2377,2630304.319,21,248
254180.8177,2630740.233,23,79
254175.3119,2630716.281,16,131
254122.7039,2630717.174,20,65
254744.8744,2630324.332,14,190
254719.3536,2630322.88,23,376
254770.551,2630334.978,17,203
254765.7665,2630353.564,23,102
254781.9489,2630303.426,21,213
254795.3515,2630293.891,18,259
254763.1334,2630294.437,24,214
255895.4833,2630519.082,27,32
255991.5926,2630473.139,18,123
256010.5705,2630485.784,14,156
256037.1303,2630452.094,14,119
256054.1249,2630449.924,23,79
256071.4312,2630466.254,23,126
256027.9615,2630513.193,23,83
256009.2424,2630509.852,11,31
258635.6534,2633082.626,18,85
258638.4029,2633143.523,14,87
258630.1902,2633158.508,14,18
258607.3921,2633118.223,14,254
258599.1165,2633129.441,14,142
258572.4549,2633163.128,14,9
258573.1632,2633205.555,9,14
258580.5788,2633240.557,9,16
258638.2414,2633237.711,9,12
258647.2659,2633265.262,14,189
258630.9531,2633308.084,18,142
258643.0012,2633315.196,14,99
258652.394,2633267.06,12,26
258703.1755,2633255.132,18,173
258730.1047,2633243.602,18,233
258678.538,2633000.689,11,318
258026.3377,2633430.766,9,45
258017.8477,2633429.135,18,120
258009.4393,2633438.473,14,62
258004.4669,2633445.98,18,50
257254.5233,2633414.226,17,179
258185.2317,2633177.021,14,518
259518.0639,2634947.964,9,18
259502.4993,2634931.602,9,16
259477.388,2634954.181,9,7
259443.6938,2634969.479,11,12
259418.092,2634962.592,9,10
259421.0866,2634940.381,9,14
259421.6693,2634975.386,11,12
259439.0292,2634995.485,9,17
259429.8618,2634953.088,9,11
259475.2229,2635026.241,9,10
259436.5251,2635047.162,18,65
259502.4668,2635027.671,9,8
259529.6991,2635034.531,9,10
259504.3103,2635138.446,9,19
257159.9846,2629395.293,14,57
258180.4395,2633500.213,14,9
258177.1387,2633504.035,9,34
258116.5603,2633442.221,9,87
258220.3441,2633551.292,14,98
258228.8452,2633547.493,14,52
258235.0781,2633517.804,9,34
258191.4976,2633551.775,14,38
258105.3157,2633684.3,9,9
258140.2204,2633637.621,14,58
258074.2437,2633655.345,9,59
258059.1395,2633666.679,9,23
258069.7328,2633690.436,9,34
258148.0207,2629833.069,14,31
258116.3277,2629865.067,14,26
258115.2419,2629903.867,14,153
258147.0683,2629873.751,11,38
258176.823,2629823.391,14,43
258179.1331,2629864.019,14,29
258184.1995,2629862.05,18,60
258191.4615,2629887.747,14,20
258203.3295,2629883.892,14,33
258192.9174,2629871.102,14,36
258195.8511,2629845.235,23,44
258197.6454,2629848.861,14,17
258224.0592,2629903.823,14,23
258224.1221,2629907.59,14,28
258241.0154,2629905.424,14,39
258228.4174,2629859.428,14,33
258254.8625,2629916.274,14,50
258270.4019,2629930.751,14,69
257114.8566,2629951.967,14,68
258306.0256,2629926.5,14,93
258319.5858,2629926.274,14,74
258331.6995,2629937.152,14,34
258314.9187,2629952.17,14,72
258315.074,2629961.475,14,37
258322.552,2630000.132,11,25
258277.38,2630043.325,14,62
258189.3783,2630172.22,27,71
258179.6452,2630200.084,20,21
258181.1324,2630185.322,20,53
258164.106,2630185.607,20,60
258164.106,2630185.607,18,7
258168.342,2630231.631,18,34
258166.5477,2630228.005,12,220
258163.1222,2630224.405,12,271
257954.579,2630054.256,14,320
258005.6179,2630057.06,14,135
258195.784,2630042.803,14,19
258018.0094,2630084.554,14,99
258030.1139,2630100.973,23,198
258097.6504,2630175.636,14,103
258132.6242,2630132.502,14,36
258135.6596,2630106.634,14,132
258137.2909,2630106.607,14,13
258151.7539,2630154.344,18,78
258146.6265,2630152.657,18,104
258098.4951,2630018.61,14,57
258102.1982,2630038.825,14,32
258168.1235,2630120.829,23,71
258176.5952,2630115.147,14,32
258152.9878,2630228.231,23,33
258132.4119,2630217.494,14,39
258091.5691,2630214.52,13,63
258223.2445,2630062.733,14,110
258241.7426,2630254.451,14,14
258260.1323,2630231.982,14,30
258249.5985,2630211.881,14,42
258259.6386,2630202.406,10,9
258237.176,2630182.503,14,9
258252.1308,2630161.976,18,265
258323.5982,2630062.831,9,35
258349.6416,2630095.638,12,32
258349.6416,2630095.638,9,90
258341.2326,2630105.086,17,26
258408.0874,2630138.985,14,89
258406.4266,2630137.24,21,158
258363.4091,2630211.754,18,135
258385.8419,2630229.885,29,161
258382.8697,2630357.361,21,121
258396.9839,2630390.367,15,131
258402.3902,2630408.781,17,82
258404.5226,2630432.68,17,53
258370.4504,2630425.935,14,89
258368.5009,2630413.004,20,112
258377.8558,2630466.367,14,56
258265.4699,2630350.123,14,21
258234.7599,2630343.212,14,10
258239.2713,2630308.011,15,6
258227.0357,2630289.822,14,15
258211.4948,2630275.233,18,7
258202.9401,2630269.836,15,6
258168.4974,2630240.936,14,37
258166.7013,2630237.199,11,9
258400.3806,2630490.036,12,11
259196.9332,2634844.389,27,8
258971.5422,2635187.877,14,27
258970.3735,2635215.598,14,33
258971.2363,2635267.33,14,30
256366.9227,2633279.561,18,260
258426.1459,2630506.227,14,12
258405.0161,2630462.257,14,56
258496.2801,2630431.149,13,6
258503.3881,2630447.652,14,49
258445.8509,2630568.725,14,42
258441.2925,2630393.284,14,59
258517.1107,2630353.238,9,48
258550.8469,2630339.822,14,39
258569.3806,2630332.089,18,47
258581.5252,2630344.851,20,49
258536.5169,2630293.855,14,30
258222.7352,2629824.509,14,20
258244.758,2629824.141,14,46
258254.9222,2629822.088,14,48
258257.0567,2629846.097,14,43
258265.3638,2629836.65,14,45
258262.4929,2629866.284,14,70
258270.9867,2629868.026,14,44
258285.1111,2629895.491,12,45
258276.5468,2629895.634,14,94
258285.1721,2629899.147,14,57
258301.8511,2629884.131,14,61
258313.5027,2629867.316,14,30
258337.2882,2629868.692,15,73
258342.1717,2629855.757,14,22
258350.5198,2629842.654,14,28
258326.3532,2629824.552,12,40
258295.1191,2629786.291,14,19
258347.6392,2629877.827,14,20
258351.3515,2629892.502,21,52
258362.2254,2629932.987,14,36
258382.1843,2629906.725,14,29
258307.533,2629919.051,11,11
258465.5186,2630219.359,18,199
258629.2331,2633003.396,20,351
258638.3187,2633034.602,20,509
259132.5171,2632917.442,20,371
259126.1583,2632939.709,18,350
259405.7276,2632994.116,17,204
259420.8335,2632982.784,17,238
259379.8325,2633073.994,18,196
259364.1855,2632948.601,18,189
259321.8023,2632956.73,18,293
259321.5572,2632941.997,18,275
259372.5244,2632941.149,18,252
259372.552,2633040.873,18,170
259365.8441,2633048.298,20,194
259394.9069,2633060.779,21,184
259402.7636,2633018.21,23,180
259413.8156,2633069.661,15,196
259422.1666,2632958.717,15,180
259473.2258,2632963.408,17,103
259447.9578,2632976.792,17,184
259451.3076,2633080.118,11,174
259446.2422,2633082.086,9,184
259552.0097,2633102.488,11,21
259550.461,2633113.595,11,155
259578.0141,2633133.414,15,43
259596.6991,2633134.987,12,57
259608.5645,2633131.133,14,38
259637.5644,2633139.848,14,48
259671.9212,2633059.83,11,127
259689.2514,2633078.047,14,10
259735.3974,2633093.901,11,62
259754.3879,2633113.863,11,23
259623.3183,2633202.912,14,304
259630.1165,2633200.915,14,413
259658.9947,2633202.319,14,342
259662.4799,2633209.574,14,254
259679.9941,2633238.868,14,216
259727.8926,2633053.36,14,49
259710.6562,2633040.793,8,66
259705.1602,2633016.839,11,120
259761.8677,2633054.679,9,17
259789.6046,2633085.576,9,9
259779.8876,2633010.058,11,31
259774.6069,2632999.065,11,9
259798.7567,2633022.709,11,75
259798.4807,2633006.092,11,55
259814.5673,2633053.804,11,127
259813.1711,2633074.104,11,47
259837.7592,2633118.018,12,11
259849.6147,2633119.705,14,17
259873.9338,2633049.162,9,22
259861.0355,2632984.666,17,35
259835.4306,2632977.778,11,12
259884.6022,2632973.194,11,23
259946.1302,2632994.334,14,75
259948.354,2633023.882,14,87
260048.9405,2632940.993,18,165
260047.9115,2632983.448,14,23
260043.2135,2633007.571,14,154
260040.0335,2633018.704,17,74
260026.2513,2633011.509,11,78
260021.4909,2633031.865,11,71
260107.7063,2633004.617,14,57
260131.4669,2632998.683,11,103
260143.7817,2633028.064,11,69
260143.1075,2632987.409,11,64
260127.5731,2632972.93,11,30
260141.2616,2632974.476,9,98
260154.6664,2632965.057,11,95
260135.4614,2632932.134,23,85
260164.34,2632933.539,9,36
260182.8103,2632922.152,8,59
260199.9545,2632929.181,13,45
260192.2285,2632973.631,11,103
260219.802,2633000.875,11,65
260187.3779,2632988.559,11,60
260155.7373,2633029.638,9,59
260177.8568,2633029.271,16,46
260174.6978,2633047.828,11,48
260154.5867,2633064.782,11,62
260140.3138,2632917.316,16,20
260123.9461,2633061.634,11,62
260151.4378,2633077.799,11,63
260197.6125,2633095.427,11,60
260095.404,2633080.501,11,45
260108.0651,2633124.613,11,77
260159.0939,2633127.534,14,49
260161.3053,2633162.512,18,36
260183.7002,2633178.761,12,37
260144.0796,2633144.404,11,33
260139.3191,2633164.76,7,70
260113.4685,2633143.028,11,77
260117.8078,2632998.909,12,43
260075.1221,2633191.642,10,31
260127.9754,2633200.073,9,27
260113.3893,2633242.753,12,72
260106.8961,2633263.138,11,44
260110.7292,2633285.236,10,53
260076.1034,2633250.796,9,37
260069.5596,2633261.985,11,18
260064.5237,2633265.725,9,51
260058.0306,2633286.11,9,35
260074.2704,2633343.127,9,129
260168.9736,2633317.511,11,40
260166.3759,2633363.76,15,48
260176.7527,2633374.668,24,255
260170.1677,2633389.515,15,52
260176.4895,2633463.317,12,32
260136.9596,2633434.387,22,67
260092.3036,2633403.77,10,55
260088.2867,2633370.596,15,49
260093.0157,2633348.356,30,231
260070.9673,2633346.838,15,71
260073.0889,2633376.388,11,82
260059.409,2633369.191,13,115
259873.3508,2633523.75,9,8
259781.9504,2633545.545,9,25
259751.9706,2633477.787,9,26
259715.5274,2633432.187,9,34
259629.8381,2633490.897,12,71
259593.3191,2633545.023,10,52
259899.8762,2633586.136,11,41
259869.3267,2633588.416,18,44
259859.8401,2633631.123,14,91
259901.1637,2633663.678,9,51
259945.1757,2633655.523,9,20
259931.5272,2633650.21,15,33
259951.4362,2633725.559,14,192
259956.2881,2633710.741,9,28
259953.261,2633731.069,14,55
260003.7501,2633806.021,11,45
259993.2815,2633789.574,11,41
260040.3735,2633862.589,9,40
259961.2391,2633904.568,7,50
259951.1695,2633912.159,8,66
259944.8465,2633838.357,8,95
259932.5531,2633816.4,9,163
259908.4673,2633796.523,17,114
259855.0345,2633753.088,8,70
259802.0714,2633731.807,9,68
259811.2456,2633977.199,8,62
259862.393,2633987.43,9,15
260140.7447,2633558.094,12,145
260125.2715,2633547.27,11,203
260079.6788,2633564.647,10,95
260147.8396,2633580.137,11,180
260158.0637,2633581.851,13,232
260134.8029,2633611.711,9,132
260163.5277,2633603.922,9,142
260184.4334,2633634.933,9,101
260178.0735,2633657.199,11,102
260162.8154,2633659.336,11,70
260145.8227,2633661.391,11,129
260130.3496,2633650.567,11,235
260175.9859,2633740.337,14,135
260174.6306,2633756.981,13,175
260215.3673,2633551.316,13,40
260174.8143,2633768.058,14,84
260200.6638,2633789.79,14,100
260227.6848,2633783.802,13,48
260219.5003,2633800.558,13,127
260197.6263,2633815.658,14,168
260202.9376,2633828.534,13,258
260213.2223,2633833.904,14,183
260236.9209,2633824.314,14,186
260230.551,2633852.121,13,205
259849.0108,2634004.273,18,112
259854.1992,2634009.727,18,186
259844.5898,2634045.012,13,199
259848.1786,2634052.376,14,9
259897.3777,2634049.675,14,147
260777.8618,2633242.828,20,116
260774.3649,2633241.002,16,60
260806.6168,2633236.812,14,151
260841.8953,2633212.184,14,33
260819.1661,2633175.662,17,20
260836.5863,2633199.419,17,27
260820.4722,2633149.823,18,91
260845.8013,2633140.097,20,67
260876.87,2633169.168,18,35
260886.7573,2633150.5,23,43
260875.1371,2633169.197,14,47
260900.4059,2633155.815,17,81
260898.3171,2633128.148,14,29
260898.2256,2633122.609,14,11
260921.2745,2633079.79,14,50
260908.2064,2633109.591,14,23
260905.8015,2633068.966,14,37
260873.5804,2633075.039,14,18
260875.2217,2633069.471,11,40
260854.4134,2632840.783,14,30
260865.754,2633008.685,14,125
260814.7032,2633109.253,14,112
260810.7899,2633076.077,23,158
260841.4008,2633077.454,14,71
260837.7813,2633068.207,14,45
260854.6209,2633056.848,14,15
260830.5042,2633035.086,9,43
260839.2101,2633049.79,9,23
260837.7208,2633064.551,14,35
260806.989,2633055.863,23,253
260828.6505,2633027.803,9,110
260804.5941,2633009.697,9,15
260817.9076,2632994.74,14,15
260823.1252,2633001.966,14,6
260849.1286,2633033.005,21,24
260869.6361,2633039.979,14,41
260877.9134,2633028.762,18,35
260904.1602,2633074.533,14,29
260895.5167,2633063.596,20,29
260913.9268,2633048.554,14,170
260873.3057,2633058.423,14,54
260867.4161,2633010.542,18,51
260865.906,2633017.88,18,52
260843.2682,2632986.896,18,41
260813.8404,2632952.258,14,34
260940.0444,2632981.64,16,60
260947.0259,2632990.721,14,76
260959.8259,2633049.569,14,109
260976.0872,2633003.205,14,100
260977.82,2633003.177,14,61
260984.09,2632975.372,14,113
260966.8945,2632959.036,14,86
260966.8029,2632953.497,18,101
260955.1513,2632970.31,18,62
261002.4485,2632951.024,14,122
260926.2731,2632968.904,18,58
260919.1378,2632950.517,18,63
260927.7209,2632957.799,18,76
260916.3855,2632987.571,14,78
260739.4188,2632977.533,18,111
260722.3458,2632968.619,23,136
260742.7325,2632968.282,18,56
260773.5562,2632982.509,18,74
260760.0068,2633087.997,14,43
260775.4799,2633098.822,18,54
260636.6189,2633025.44,20,101
260669.2256,2633048.834,14,45
260643.3758,2633027.101,18,17
260723.5369,2633040.622,18,73
260591.1157,2633048.354,18,117
260605.2833,2633085.017,18,61
260566.3347,2633091.202,18,83
260538.6602,2633063.959,14,109
260549.2808,2633089.601,18,38
260577.1386,2633127.921,18,41
260562.0633,2633141.135,18,45
260578.4222,2633205.463,11,18
260586.7909,2633199.784,9,47
260602.5702,2633229.108,9,64
260594.7635,2633170.178,14,51
260605.7195,2633216.092,14,7
260573.8152,2633235.124,14,79
260595.8013,2633232.876,14,35
260604.4553,2633238.273,18,47
260615.0775,2633264.026,14,34
260604.5469,2633243.812,14,19
260656.2772,2633289.161,14,6
260688.0292,2633260.935,14,22
260675.3284,2633312.891,14,37
260672.4523,2633342.412,14,30
260704.2959,2633319.724,14,133
260706.7325,2633362.233,14,34
260718.7794,2633369.347,14,183
260731.1238,2633400.611,14,218
260716.4446,2633437.752,14,18
260691.0849,2633445.595,16,227
260663.6653,2633427.545,14,49
260660.7808,2633462.718,14,27
260694.6715,2633452.849,15,95
260651.1983,2633499.774,14,52
260639.7724,2633524.008,20,84
260691.1096,2633138.999,11,7
260689.7536,2633155.642,18,9
260673.708,2633214.966,18,108
260683.8095,2633209.259,14,35
260749.7298,2633187.891,18,45
260780.1573,2633178.191,18,49
260773.2051,2633170.882,18,35
260785.8329,2633213.111,18,61
260755.1929,2633209.962,18,33
260815.7183,2633275.443,17,283
260793.8239,2633283.229,17,60
260809.2052,2633288.515,20,251
260756.7505,2633304.12,18,104
260826.7358,2633325.123,23,27
260755.3237,2633322.648,14,136
260787.9711,2633342.385,14,191
260811.7814,2633345.647,14,47
260814.095,2633380.734,14,10
260780.4875,2633401.567,14,68
260782.1806,2633405.307,14,74
260794.2897,2633416.187,14,78
260843.8573,2633435.644,14,72
260826.6621,2633419.308,14,51
260829.1485,2633471.012,20,166
260806.5509,2633436.261,14,117
260796.5099,2633445.624,17,147
260756.7274,2633407.501,14,180
260725.2505,2633452.343,14,205
260751.1912,2633479.615,14,77
260790.2303,2633478.969,23,131
260763.3815,2633501.574,14,75
260753.709,2633533.203,14,121
260792.85,2633532.555,14,75
260743.1789,2633512.989,14,71
260708.9614,2633496.934,14,159
260700.7761,2633513.691,18,85
260704.5064,2633535.79,14,77
260717.9421,2633528.254,14,47
260711.8563,2633567.137,14,41
260606.7658,2633587.269,30,155
260634.8837,2632513.884,14,72
260675.6692,2633641.531,14,34
260636.4471,2633631.1,14,49
260626.6833,2633657.19,18,61
260606.2976,2633657.527,18,58
260627.2335,2633690.422,14,64
260629.2311,2633712.55,14,96
260582.659,2633670.772,14,70
260556.1587,2633708.22,14,137
260575.1472,2633728.182,9,81
260521.5019,2633671.785,14,20
260543.2847,2633651.147,14,19
260511.3714,2633675.72,12,82
260503.247,2633696.132,14,23
260507.1611,2633729.308,14,38
260482.8924,2633901.457,14,114
260472.9125,2633711.371,14,10
260464.1167,2633691.24,14,21
260445.8518,2633721.127,14,61
260505.8972,2633751.49,14,54
260463.6079,2633765.155,14,108
260445.6267,2633806.007,20,104
260389.3535,2633794.086,14,84
260394.204,2633779.158,11,58
260356.8882,2633785.317,14,57
260447.3409,2633909.47,14,23
260420.9212,2633957.887,14,52
260379.4767,2633917.908,14,16
260377.408,2633897.665,14,43
260383.7288,2633971.467,18,40
260417.9247,2633980.097,18,41
260452.8757,2634040.461,14,64
260429.9317,2633990.979,14,12
260436.669,2633985.327,14,53
260418.5359,2634016.985,14,81
260443.7422,2633999.947,14,28
260402.5127,2633972.929,14,53
261345.391,2633139.269,14,128
261367.4188,2633133.365,15,76
261339.7771,2633108.004,30,251
261326.1287,2633102.689,14,168
261354.0944,2633153.862,15,147
261327.2716,2633073.085,23,193
261245.1771,2633041.199,14,142
261311.5558,2633047.527,18,187
261411.3726,2633121.559,14,37
261378.4205,2633083.322,18,88
261417.7453,2633093.753,14,125
261403.6606,2633068.168,13,285
261396.4141,2633036.82,24,238
261467.5868,2633129.829,14,70
261456.6336,2633083.915,14,102
261510.0924,2633129.128,18,56
261642.3921,2633114.094,18,127
261571.4963,2633142.963,18,187
261621.4596,2633186.461,14,118
261610.5964,2633145.975,14,14
261513.5475,2633134.611,18,170
261541.8171,2633099.131,21,160
261519.7377,2633095.728,14,131
261572.0733,2633177.968,18,128
261548.6779,2633206.055,22,80
261540.1263,2633200.655,18,208
261519.8021,2633204.758,23,216
261615.6344,2633247.499,27,107
261417.5967,2633189.823,18,194
261486.4516,2633037.218,15,83
261426.3251,2632995.772,23,125
261431.8475,2633021.498,15,32
261426.8733,2633029.004,11,106
261455.2324,2632998.952,25,42
261361.3031,2632972.8,22,152
261318.6851,2632960.539,21,166
261313.1936,2632936.696,12,140
261321.1349,2632905.097,14,117
261305.0223,2632855.501,14,7
261309.1448,2632796.375,10,121
261493.237,2632935.499,18,65
261508.4667,2632931.592,14,24
261446.6674,2632893.829,14,51
261588.9462,2633273.757,14,111
261578.6929,2633270.269,14,75
261686.8035,2633235.246,18,128
261662.6264,2633209.717,9,131
261725.0617,2633180.987,14,133
261730.5543,2633204.941,18,170
261749.2387,2633206.517,14,29
261761.8946,2633250.63,18,110
261492.702,2633001.99,23,25
261447.3981,2632938.139,14,12
261691.211,2633292.348,18,91
261651.0175,2633328.135,12,81
261641.1896,2633350.458,12,89
261509.0125,2632859.56,9,12
261495.2416,2632846.823,18,43
261505.3747,2632843,9,7
261470.9324,2632819.523,14,60
261410.2908,2632851.992,18,80
261418.0914,2632805.658,18,9
261416.5102,2632814.88,26,87
261411.5669,2632824.27,14,110
261446.8785,2632801.526,9,6
261354.3153,2632753.191,14,82
261437.9931,2632881.008,14,9
261509.712,2632901.987,18,62
261513.2584,2632913.009,18,85
261527.2225,2632931.283,24,93
261697.116,2633137.126,30,60
261709.9856,2633194.199,13,13
261393.1223,2633356.432,14,74
261390.0327,2633373.104,15,168
261388.4516,2633382.327,14,90
261393.0139,2633448.734,21,198
261384.5707,2633351.033,14,203
261345.3175,2633338.717,21,186
261343.7675,2633349.823,14,178
261324.3869,2633411.085,9,40
261319.6249,2633431.441,14,111
261314.8649,2633451.907,21,70
261345.5352,2633456.941,18,98
261323.0761,2633331.66,18,107
261301.0796,2633339.447,14,143
261316.1261,2633324.462,14,85
261313.7368,2633383.56,18,107
261261.9799,2633336.436,15,169
261274.149,2633350.972,18,135
261277.0514,2633217.959,18,37
261292.0357,2633199.208,18,102
261413.2343,2633339.48,14,114
261418.879,2633372.628,14,102
261431.4133,2633409.319,14,256
261455.4682,2633427.426,14,162
261484.6458,2633341.959,17,69
261497.7592,2633413.765,14,106
261511.8639,2633446.773,17,98
261496.6055,2633448.909,14,115
261493.4848,2633463.697,18,136
261491.8123,2633467.381,14,104
261539.2015,2633453.746,18,150
261552.696,2633449.757,18,119
261564.9578,2633469.942,11,122
261596.3584,2633519.286,14,83
261585.2545,2633569.331,12,100
261567.938,2633545.572,15,65
261523.7612,2633549.957,14,98
261552.3747,2633529.208,14,58
261551.8268,2633495.976,14,52
261536.5977,2633499.884,14,138
261692.6259,2633687.562,14,45
261684.2155,2633696.897,14,63
261665.1373,2633671.394,14,27
261676.7288,2633650.926,14,54
261655.8246,2633619.802,14,54
261712.2813,2633642.916,14,72
261718.3817,2633703.758,14,57
261714.8851,2633701.932,14,77
261763.8239,2633677.192,14,62
261766.9138,2633660.52,14,81
261761.6951,2633653.183,14,72
261720.8016,2633646.432,14,80
261851.4039,2633732.924,14,24
261818.8813,2633720.606,18,15
261811.9609,2633715.18,21,43
261780.4197,2633756.254,14,43
261778.4132,2633739.666,18,46
261756.8425,2633773.263,18,42
261772.2229,2633778.55,14,35
261828.6477,2633799.781,17,21
261815.0312,2633796.349,15,16
261843.5426,2633775.602,14,15
261837.9281,2633744.226,14,25
261851.7998,2633756.962,14,34
261855.4973,2633777.178,18,27
261857.2611,2633779.033,18,38
261879.4598,2633789.747,20,16
261866.0859,2633801.048,14,18
261854.2827,2633808.666,14,28
261837.6055,2633823.678,18,26
261854.2207,2633804.9,18,10
261863.2696,2633834.335,14,20
261883.1387,2633802.651,14,29
261883.2901,2633811.845,14,15
261895.5387,2633837.46,14,22
261898.913,2633831.865,14,28
261899.0662,2633841.17,14,28
261875.2445,2633843.335,14,11
261855.1037,2633858.514,14,30
261870.6955,2633876.651,14,36
261919.9677,2633872.183,14,75
261850.6752,2633899.141,14,23
261899.0553,2633741.447,14,12
261885.1454,2633924.502,9,11
261870.5242,2633965.297,9,6
260041.814,2632001.043,17,86
260046.3306,2631965.953,14,158
260056.4017,2631958.362,18,118
260077.8,2632018.95,21,312
260110.4218,2632036.914,27,186
260117.5778,2632062.613,18,45
260124.5602,2632071.694,23,227
260144.704,2632056.623,18,277
260202.9943,2632085.242,15,163
260252.5984,2632106.581,18,150
260228.784,2632103.208,15,111
260236.0831,2632032.948,14,39
260267.0011,2632052.713,20,86
260262.0271,2632060.219,14,41
260305.5855,2632024.372,18,106
260299.2868,2632050.405,11,48
260310.7449,2632028.054,23,105
260323.1306,2632055.55,20,133
260330.4193,2632083.13,23,106
260342.703,2632110.628,18,128
260318.9198,2632109.138,14,89
260345.0469,2632147.487,18,103
260316.0457,2632138.771,23,63
260324.415,2632133.092,18,166
260317.2474,2632112.823,18,105
260290.4379,2632131.771,15,144
260290.5296,2632137.31,15,164
260309.6121,2632162.811,15,293
260276.7174,2632128.342,23,177
260284.2502,2632170.655,18,281
260301.5494,2632186.989,21,377
260379.0533,2632150.581,27,147
260364.0999,2632171.216,18,85
260377.7286,2632169.107,15,188
260400.0832,2632189.014,15,135
260365.0778,2632230.259,18,325
260323.8123,2632201.358,18,292
260303.6392,2632214.656,18,295
260373.3655,2632213.501,18,39
260404.6922,2632159.464,14,46
260386.2813,2632174.506,27,119
260407.2506,2632209.283,27,261
260400.5124,2632214.935,18,49
260449.4529,2632190.08,15,20
260427.1799,2632181.252,15,58
260409.5746,2632146.419,21,51
260449.4841,2632191.963,27,78
260456.6394,2632217.662,18,58
260439.5946,2632210.521,23,50
260414.4162,2632229.442,18,166
260416.6287,2632264.53,18,183
260414.9977,2632264.557,15,176
260438.566,2632253.087,15,49
260463.5298,2632221.205,23,75
260462.0114,2632234.194,18,41
260445.3959,2632252.974,18,229
260452.0926,2632250.979,18,175
260439.1767,2632289.974,18,233
260428.5243,2632262.45,17,273
260423.6108,2632273.611,20,179
260420.2157,2632271.784,18,184
260451.1035,2632289.777,15,160
260462.4699,2632261.888,18,156
260490.9932,2632235.598,15,14
260508.0984,2632246.395,18,21
260518.4133,2632253.538,18,20
260520.5129,2632275.664,18,26
260515.7222,2632294.247,18,7
260530.9213,2632288.456,18,8
260505.7429,2632307.377,15,11
260497.1903,2632301.978,23,27
260473.1827,2632293.068,18,311
260466.7299,2632309.795,18,278
260474.008,2632342.916,15,435
260456.7818,2632324.808,15,407
